Accession,Originating lab,Submitting lab,Authors,Date submitted
EPI_ISL_421426,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421427,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421428,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421429,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421430,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421431,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421432,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421433,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421434,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421435,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_420090,Yale Clinical Virology Laboratory,Grubaugh Lab - Yale School of Public Health,Fauver et al,2020-04-05
EPI_ISL_420093,Yale Clinical Virology Laboratory,Grubaugh Lab - Yale School of Public Health,Fauver et al,2020-04-05
EPI_ISL_420094,Yale Clinical Virology Laboratory,Grubaugh Lab - Yale School of Public Health,Fauver et al,2020-04-05
EPI_ISL_419523,Yale Clinical Virology Laboratory,Grubaugh Lab - Yale School of Public Health,Fauver et al,2020-04-02
EPI_ISL_414476,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Patel et al,2020-03-12
EPI_ISL_415151,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Patel et al,2020-03-16
EPI_ISL_420793,NYC Department of Health and Mental Hygiene,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_418072,UW Virology Lab,UW Virology Lab,Roychoudhury et al,2020-03-28
EPI_ISL_418077,UW Virology Lab,UW Virology Lab,Roychoudhury et al,2020-03-28
EPI_ISL_415619,UW Virology Lab,UW Virology Lab,Roychoudhury et al,2020-03-18
EPI_ISL_419558,OR State PHL-Virology/Immunology Section,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-04-02
EPI_ISL_420794,Oregon State Public Health- Virology section,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_419553,RI State Health Laboratories,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-04-02
EPI_ISL_420795,RI State Health Laboratory,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_411956,Texas Department of State Health Services,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-02-22
EPI_ISL_419561,Texas Department of State Health Services Lab Services,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Uehara et al,2020-04-02
EPI_ISL_420796,Texas DSHS Lab Services,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_420797,Texas DSHS Lab Services,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_420798,Texas DSHS Lab Services,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_415539,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-17
EPI_ISL_415541,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-17
EPI_ISL_415542,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-17
EPI_ISL_415543,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-17
EPI_ISL_415544,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-17
EPI_ISL_417026,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-23
EPI_ISL_417027,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-23
EPI_ISL_417958,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417959,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417960,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417964,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417966,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_418961,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-31
EPI_ISL_418962,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-31
EPI_ISL_417028,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-23
EPI_ISL_418963,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-31
EPI_ISL_418964,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-31
EPI_ISL_418965,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-31
EPI_ISL_418966,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-31
EPI_ISL_418967,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-31
EPI_ISL_417970,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417971,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417973,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417974,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417976,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_417977,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-03-27
EPI_ISL_420803,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420804,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420805,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420806,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420807,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420808,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420809,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420810,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420811,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420812,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420813,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420814,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420815,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420816,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420817,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420818,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420819,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420820,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420821,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420822,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420823,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420824,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_420825,Utah Public Health Laboratory,Utah Public Health Laboratory,Young et al,2020-04-06
EPI_ISL_418864,VA DCLS,VA DCLS,DCLS et al,2020-03-31
EPI_ISL_418956,Virginia Division of Consolidated Laboratory Services,Virginia Division of Consolidated Laboratories,Virginia DCLS et al,2020-03-31
EPI_ISL_418957,Virginia Division of Consolidated Laboratories,Virginia Division of Consolidated Laboratories,Virginia Division of Consolidated Laboratories et al,2020-03-31
EPI_ISL_418958,Virginia Division of Consolidated Laboratories,Virginia Division of Consolidated Laboratories,Virginia Division of Consolidated Laboratories et al,2020-03-31
EPI_ISL_419256,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-01
EPI_ISL_419257,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-01
EPI_ISL_419258,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-01
EPI_ISL_419260,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-01
EPI_ISL_419261,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-01
EPI_ISL_419262,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-01
EPI_ISL_419263,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-01
EPI_ISL_419706,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_419708,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_419710,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_419711,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_420028,Division of Consolidated Laboratories Services,Division of Consolidated Laboratories Services,Division of Consolidated Laboratories et al,2020-04-03
EPI_ISL_420029,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories et al,2020-04-03
EPI_ISL_419712,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_419713,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_420628,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-06
EPI_ISL_420018,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_420019,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories et al,2020-04-03
EPI_ISL_420629,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-06
EPI_ISL_420020,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_420630,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-06
EPI_ISL_420021,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_420022,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories et al,2020-04-03
EPI_ISL_420023,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_420024,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_420025,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services,Division of Consolidated Laboratory Services et al,2020-04-03
EPI_ISL_420026,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories et al,2020-04-03
EPI_ISL_420027,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories et al,2020-04-03
EPI_ISL_418779,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418780,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418781,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418782,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418783,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418784,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418785,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418786,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418771,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Zhang et al,2020-03-30
EPI_ISL_418787,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418788,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
EPI_ISL_418789,WA State Department of Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Tao et al,2020-03-30
